Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.82384E-4,19.260978282,0.404466855,0.444739169,0.106870229,0
6.9386E-4,19.536613121,0.409635399,0.441202476,0.106870229,0
6.99702E-4,19.81563344,0.412249381,0.437665782,0.106870229,0
7.07066E-4,20.026994708,0.415527697,0.435013263,0.106870229,0
7.1778E-4,20.312046214,0.420264323,0.431476569,0.106870229,0
7.2182E-4,20.527946735,0.422040589,0.42882405,0.114503817,0
7.30457E-4,20.818743719,0.42581991,0.425287356,0.114503817,0
7.38516E-4,21.039351291,0.429323608,0.422634836,0.114503817,0
7.47608E-4,21.262987596,0.433251058,0.419982317,0.114503817,0
7.53509E-4,21.563617354,0.435785732,0.416445623,0.114503817,0
7.6577E-4,21.791861748,0.44101542,0.413793103,0.114503817,0
7.72232E-4,22.022657771,0.443752408,0.411140584,0.114503817,0
7.8372E-4,22.256274515,0.448584893,0.408488064,0.122137405,0
7.92057E-4,22.572602029,0.452065643,0.40495137,0.129770992,0
8.02834E-4,22.812518422,0.456532488,0.402298851,0.129770992,0
8.04595E-4,23.053615983,0.457258823,0.399646331,0.129770992,0
8.30788E-4,23.300478047,0.467949801,0.396993811,0.129770992,0
8.39018E-4,23.551924872,0.471265091,0.394341291,0.129770992,0
8.44738E-4,23.804655104,0.473557498,0.391688771,0.129770992,0
8.59608E-4,24.061385768,0.47946979,0.389036251,0.13740458,0
8.62384E-4,24.319749121,0.480566228,0.386383731,0.145038168,0
8.71788E-4,24.580132903,0.484263002,0.383731211,0.152671756,0
8.78626E-4,24.755341874,0.486934948,0.381962865,0.152671756,0
8.86266E-4,25.019991264,0.489903316,0.379310345,0.152671756,0
8.8897E-4,25.286321634,0.49095008,0.376657825,0.152671756,0
8.97909E-4,25.55446439,0.494394634,0.374005305,0.152671756,0
9.0352E-4,25.825046881,0.496544728,0.371352785,0.152671756,0
9.04273E-4,26.005841702,0.496832487,0.369584439,0.152671756,0
9.09747E-4,26.27805339,0.498920316,0.366931919,0.160305344,0
9.18793E-4,26.552534612,0.502351236,0.364279399,0.160305344,0
9.24786E-4,26.828935162,0.504611439,0.361626879,0.160305344,0
9.27643E-4,27.014307924,0.505685132,0.359858532,0.160305344,0
9.35802E-4,27.29456135,0.508738975,0.357206012,0.160305344,0
9.52789E-4,27.579763216,0.51503668,0.354553492,0.160305344,0
9.58334E-4,27.771386149,0.517074936,0.352785146,0.167938931,0
9.6651E-4,28.060802079,0.520064521,0.350132626,0.167938931,0
9.77524E-4,28.255860213,0.524063012,0.348364279,0.167938931,0
9.8085E-4,28.549934092,0.525263483,0.34571176,0.167938931,0
9.90963E-4,28.846157393,0.528896204,0.34305924,0.167938931,0
9.97612E-4,29.045036505,0.531269263,0.341290893,0.175572519,0
1.00668E-3,29.346801396,0.534488446,0.338638373,0.198473282,0
1.0103E-3,29.54882778,0.535765621,0.336870027,0.20610687,0
1.01142E-3,29.751006593,0.536159825,0.33510168,0.20610687,0
1.02208E-3,30.056538047,0.539901416,0.33244916,0.20610687,0
1.02487E-3,30.261380879,0.540874456,0.330680813,0.20610687,0
1.02667E-3,30.569256728,0.541502775,0.328028294,0.213740458,0
1.02984E-3,30.775093586,0.542602638,0.326259947,0.213740458,0
1.03295E-3,31.084715482,0.543683576,0.323607427,0.221374046,0
1.04296E-3,31.292421328,0.547137608,0.32183908,0.221374046,0
1.04481E-3,31.501351209,0.54777478,0.320070734,0.221374046,0
1.05314E-3,31.816148209,0.550626805,0.317418214,0.221374046,0
1.06127E-3,32.027996527,0.553394171,0.315649867,0.221374046,0
1.06401E-3,32.34695446,0.554322139,0.312997347,0.221374046,0
1.07476E-3,32.56109769,0.557947032,0.311229001,0.236641221,0
1.07585E-3,32.776181781,0.558311422,0.309460654,0.236641221,0
1.08797E-3,33.10064075,0.562358346,0.306808134,0.244274809,0
1.09455E-3,33.319350003,0.56454285,0.305039788,0.244274809,0
1.0954E-3,33.538393827,0.56482371,0.303271441,0.244274809,0
1.10148E-3,33.758220551,0.566827766,0.301503095,0.244274809,0
1.10621E-3,34.089589748,0.568381302,0.298850575,0.244274809,0
1.11562E-3,34.312069468,0.571454129,0.297082228,0.244274809,0
1.11871E-3,34.535676972,0.572460249,0.295313882,0.259541985,0
1.11931E-3,34.759512197,0.572654819,0.293545535,0.259541985,0
1.12314E-3,35.096066242,0.57389591,0.290893015,0.267175573,0
1.12889E-3,35.321728688,0.575751518,0.289124668,0.27480916,0
1.12998E-3,35.547670649,0.576104521,0.287356322,0.27480916,0
1.13533E-3,35.774581843,0.577822192,0.285587975,0.27480916,0
1.14548E-3,36.002890651,0.581065744,0.283819629,0.27480916,0
1.15359E-3,36.34816401,0.583636014,0.281167109,0.282442748,0
1.15612E-3,36.57919683,0.584437276,0.279398762,0.282442748,0
1.17375E-3,36.813668686,0.589964955,0.277630416,0.282442748,0
1.17717E-3,37.048998248,0.591027762,0.275862069,0.282442748,0
1.18557E-3,37.285619199,0.593630196,0.274093722,0.282442748,0
1.19549E-3,37.524251075,0.596679215,0.272325376,0.282442748,0
1.1987E-3,37.763759502,0.597661815,0.270557029,0.282442748,0
1.20324E-3,38.00411491,0.599046746,0.268788683,0.290076336,0
1.23198E-3,38.372123849,0.607704863,0.266136163,0.290076336,0
1.23566E-3,38.619125996,0.608800097,0.264367816,0.290076336,0
1.24195E-3,38.867088819,0.610663484,0.262599469,0.297709924,0
1.24765E-3,39.11656203,0.612346853,0.260831123,0.305343511,0
1.25324E-3,39.366887608,0.613989304,0.259062776,0.305343511,0
1.26676E-3,39.618980324,0.617931562,0.25729443,0.305343511,0
1.27119E-3,39.872895713,0.619215849,0.255526083,0.305343511,0
1.27338E-3,40.000233323,0.619846893,0.25464191,0.305343511,0
1.27707E-3,40.255322963,0.620910709,0.252873563,0.305343511,0
1.28747E-3,40.512506622,0.623894674,0.251105217,0.305343511,0
1.29258E-3,40.770901177,0.625350449,0.24933687,0.305343511,0
1.29547E-3,41.029846702,0.626172726,0.247568523,0.305343511,0
1.30021E-3,41.289502335,0.627517809,0.245800177,0.312977099,0
1.31478E-3,41.55188377,0.631615661,0.24403183,0.320610687,0
1.3174E-3,41.815130234,0.632348003,0.242263484,0.320610687,0
1.32781E-3,42.080571197,0.635243472,0.240495137,0.328244275,0
1.33427E-3,42.34678514,0.637028154,0.23872679,0.335877863,0
1.3418E-3,42.614770464,0.639099715,0.236958444,0.34351145,0
1.34941E-3,42.883912329,0.64117972,0.235190097,0.34351145,0
1.35253E-3,43.019165428,0.642028737,0.234305924,0.34351145,0
1.35625E-3,43.290100479,0.643038984,0.232537577,0.358778626,0
1.3649E-3,43.562828415,0.645375308,0.230769231,0.358778626,0
1.36602E-3,43.835955291,0.645678253,0.229000884,0.374045802,0
1.37295E-3,44.110541527,0.647537792,0.227232538,0.374045802,0
1.38291E-3,44.386194816,0.650194022,0.225464191,0.381679389,0
1.38762E-3,44.524957044,0.651443813,0.224580018,0.381679389,0
1.39139E-3,44.803212562,0.652439765,0.222811671,0.381679389,0
1.40188E-3,45.083445913,0.655197594,0.221043324,0.396946565,0
1.41223E-3,45.364870561,0.657898995,0.219274978,0.404580153,0
1.42193E-3,45.507063629,0.660409388,0.218390805,0.41221374,0
1.4301E-3,45.792913325,0.662509209,0.216622458,0.41221374,0
1.44407E-3,46.080717826,0.666073042,0.214854111,0.41221374,0
1.4591E-3,46.371955288,0.66986265,0.213085765,0.41221374,0
1.46122E-3,46.518076876,0.670392651,0.212201592,0.41221374,0
1.4748E-3,46.813004898,0.673775931,0.210433245,0.41221374,0
1.48053E-3,47.108848612,0.675193159,0.208664898,0.41221374,0
1.48333E-3,47.257181714,0.675882942,0.207780725,0.41221374,0
1.49183E-3,47.555277628,0.677968661,0.206012378,0.41221374,0
1.52214E-3,47.856891699,0.685296523,0.204244032,0.419847328,0
1.53093E-3,48.009984894,0.687392038,0.203359859,0.419847328,0
1.53918E-3,48.317419324,0.689343859,0.201591512,0.419847328,0
1.54691E-3,48.626545634,0.691162787,0.199823165,0.419847328,0
1.54756E-3,48.781301863,0.691315886,0.198938992,0.419847328,0
1.5609E-3,49.093094136,0.694428016,0.197170645,0.427480916,0
1.56662E-3,49.406359682,0.695752922,0.195402299,0.427480916,0
1.57192E-3,49.563552074,0.696975152,0.194518126,0.427480916,0
1.58484E-3,49.879589639,0.699933408,0.192749779,0.427480916,0
1.59996E-3,50.039585318,0.703358985,0.191865606,0.435114504,0
1.61382E-3,50.361207442,0.70646538,0.190097259,0.442748092,0
1.62044E-3,50.523251021,0.707937428,0.189213086,0.442748092,0
1.62392E-3,50.847745304,0.708710223,0.187444739,0.442748092,0
1.63482E-3,51.011227115,0.711110546,0.186560566,0.442748092,0
1.64909E-3,51.33965575,0.714226295,0.184792219,0.450381679,0
1.65245E-3,51.504900585,0.714953246,0.183908046,0.450381679,0
1.66705E-3,51.838047745,0.718096065,0.182139699,0.450381679,0
1.66755E-3,52.004803001,0.718204692,0.181255526,0.450381679,0
1.66867E-3,52.338473767,0.718443087,0.179487179,0.450381679,0
1.67312E-3,52.505786256,0.719394845,0.178603006,0.450381679,0
1.67981E-3,52.84136118,0.720815433,0.17683466,0.465648855,0
1.68397E-3,53.009758259,0.721696949,0.175950486,0.473282443,0
1.69411E-3,53.348553219,0.723832768,0.17418214,0.480916031,0
1.69627E-3,53.518179858,0.724283925,0.173297966,0.480916031,0
1.70256E-3,53.858244048,0.725598562,0.17152962,0.496183206,0
1.7036E-3,54.028604295,0.725815957,0.170645447,0.496183206,0
1.71947E-3,54.371460468,0.729101043,0.1688771,0.503816794,0
1.72043E-3,54.543503448,0.729298015,0.167992927,0.503816794,0
1.72137E-3,54.887732993,0.729491362,0.16622458,0.511450382,0
1.72542E-3,55.0602749,0.730321915,0.165340407,0.511450382,0
1.72848E-3,55.405930811,0.730948578,0.16357206,0.519083969,0
1.72987E-3,55.57891794,0.73123233,0.162687887,0.519083969,0
1.74635E-3,55.753552959,0.734575367,0.161803714,0.519083969,0
1.74927E-3,56.103174883,0.7351643,0.160035367,0.519083969,0
1.75019E-3,56.278193685,0.73534795,0.159151194,0.526717557,0
1.76043E-3,56.629919521,0.737398035,0.157382847,0.526717557,0
1.76067E-3,56.805986662,0.737446892,0.156498674,0.534351145,0
1.76331E-3,57.158577991,0.73797207,0.154730327,0.534351145,0
1.76861E-3,57.335439486,0.739026222,0.153846154,0.534351145,0
1.77085E-3,57.512524785,0.73946947,0.152961981,0.534351145,0
1.78535E-3,57.869462182,0.742321736,0.151193634,0.534351145,0
1.78633E-3,58.048095498,0.742514802,0.150309461,0.534351145,0
1.7915E-3,58.40594533,0.74352371,0.148541114,0.541984733,0
1.79482E-3,58.585427582,0.744169731,0.147656941,0.541984733,0
1.79486E-3,58.76491351,0.744176873,0.146772767,0.541984733,0
1.79879E-3,59.124660153,0.744938776,0.145004421,0.541984733,0
1.81195E-3,59.305855579,0.747477095,0.144120248,0.541984733,0
1.8284E-3,59.670118413,0.750612277,0.142351901,0.549618321,0
1.82888E-3,59.853006819,0.750703468,0.141467728,0.557251908,0
1.83256E-3,60.036263069,0.75139901,0.140583554,0.557251908,0
1.83545E-3,60.403081202,0.751943595,0.138815208,0.564885496,0
1.8384E-3,60.586921616,0.752499602,0.137931034,0.572519084,0
1.84651E-3,60.771572983,0.7540194,0.137046861,0.580152672,0
1.86628E-3,61.143137104,0.757685128,0.135278515,0.58778626,0
1.86888E-3,61.33002483,0.758162355,0.134394341,0.595419847,0
1.87236E-3,61.517260662,0.758800931,0.133510168,0.595419847,0
1.87414E-3,61.891970679,0.759127212,0.131741821,0.595419847,0
1.87914E-3,62.079884581,0.760039966,0.130857648,0.595419847,0
1.88719E-3,62.26860357,0.761502836,0.129973475,0.595419847,0
1.90323E-3,62.648558829,0.764390463,0.128205128,0.595419847,0
1.90669E-3,62.839228167,0.765009821,0.127320955,0.595419847,0
1.90712E-3,63.029939701,0.765085122,0.126436782,0.595419847,0
1.92916E-3,63.414229352,0.7689862,0.124668435,0.603053435,0
1.94055E-3,63.608284777,0.770976411,0.123784262,0.603053435,0
1.94096E-3,63.802381274,0.771047845,0.122900088,0.603053435,0
1.94813E-3,64.191615096,0.772289764,0.121131742,0.603053435,0
1.96325E-3,64.387939726,0.774889933,0.120247569,0.610687023,0
1.96356E-3,64.58429552,0.774943212,0.119363395,0.610687023,0
1.96575E-3,64.780870828,0.775318135,0.118479222,0.610687023,0
1.97071E-3,65.174657917,0.776162286,0.116710875,0.618320611,0
1.97427E-3,65.372085015,0.776767066,0.115826702,0.618320611,0
1.97535E-3,65.569619729,0.776949458,0.114942529,0.625954198,0
1.99304E-3,65.768924182,0.779927619,0.114058355,0.625954198,0
2.00409E-3,66.168683833,0.781766446,0.112290009,0.625954198,0
2.0102E-3,66.369703688,0.782776383,0.111405836,0.625954198,0
2.01351E-3,66.571055101,0.783322732,0.110521662,0.625954198,0
2.01551E-3,66.77260584,0.783650526,0.109637489,0.625954198,0
2.02699E-3,67.177716104,0.785529897,0.107869142,0.625954198,0
2.03201E-3,67.38091739,0.786345877,0.106984969,0.625954198,0
2.03619E-3,67.584535962,0.787021974,0.106100796,0.625954198,0
2.03734E-3,67.7882696,0.787208029,0.105216622,0.633587786,0
2.04172E-3,68.196529513,0.787915057,0.103448276,0.633587786,0
2.05147E-3,68.401676318,0.789479834,0.102564103,0.641221374,0
2.05279E-3,68.6069554,0.789691238,0.101679929,0.641221374,0
2.05328E-3,68.812283698,0.78976984,0.100795756,0.641221374,0
2.06756E-3,69.019039672,0.792037214,0.099911583,0.641221374,0
2.08045E-3,69.434055427,0.794063107,0.098143236,0.641221374,0
2.0848E-3,69.642535898,0.794743404,0.097259063,0.641221374,0
2.0941E-3,69.851946177,0.796187875,0.096374889,0.641221374,0
2.09478E-3,70.061424292,0.796292859,0.095490716,0.641221374,0
2.09674E-3,70.271098736,0.796596402,0.094606543,0.641221374,0
2.11202E-3,70.693363551,0.798943225,0.092838196,0.641221374,0
2.11509E-3,70.904872992,0.799411685,0.091954023,0.641221374,0
2.12002E-3,71.116875427,0.800161382,0.09106985,0.648854962,0
2.12118E-3,71.328993892,0.80033742,0.090185676,0.65648855,0
2.12134E-3,71.541128046,0.800361213,0.089301503,0.65648855,0
2.13569E-3,71.754696817,0.802524768,0.08841733,0.664122137,0
2.14625E-3,72.183347998,0.804102128,0.086648983,0.671755725,0
2.15499E-3,72.39884721,0.805399122,0.08576481,0.679389313,0
2.16389E-3,72.615235915,0.806709426,0.084880637,0.687022901,0
2.16389E-3,72.831624854,0.806709771,0.083996463,0.687022901,0
2.1698E-3,73.048604921,0.80757567,0.08311229,0.687022901,0
2.17532E-3,73.266136634,0.808380237,0.082228117,0.694656489,0
2.19123E-3,73.703382469,0.810682864,0.08045977,0.694656489,0
2.1953E-3,73.922912621,0.811266862,0.079575597,0.694656489,0
2.1986E-3,74.142772183,0.811738484,0.078691424,0.694656489,0
2.20142E-3,74.362914346,0.812142148,0.07780725,0.694656489,0
2.20582E-3,74.5834968,0.81276933,0.076923077,0.694656489,0
2.20888E-3,74.804384356,0.813202713,0.076038904,0.702290076,0
2.22897E-3,75.027281399,0.816032128,0.07515473,0.702290076,0
2.23394E-3,75.250675813,0.816725801,0.074270557,0.709923664,0
2.24323E-3,75.699207682,0.81801436,0.07250221,0.717557252,0
2.25047E-3,75.92425483,0.819012095,0.071618037,0.72519084,0
2.25391E-3,76.149646182,0.819484646,0.070733864,0.732824427,0
2.25754E-3,76.375400077,0.819981041,0.069849691,0.732824427,0
2.27857E-3,76.603256784,0.822833413,0.068965517,0.732824427,0
2.28089E-3,76.831345435,0.823145254,0.068081344,0.732824427,0
2.29812E-3,77.061157615,0.825445356,0.067197171,0.732824427,0
2.30157E-3,77.291314747,0.8259021,0.066312997,0.740458015,0
2.30517E-3,77.521831559,0.826377071,0.065428824,0.740458015,0
2.31656E-3,77.753487688,0.827873049,0.064544651,0.748091603,0
2.33678E-3,78.220336854,0.830496246,0.062776304,0.763358779,0
2.37027E-3,78.457364188,0.834753914,0.061892131,0.763358779,0
2.38121E-3,78.695485394,0.836121157,0.061007958,0.763358779,0
2.3922E-3,78.934705565,0.837483376,0.060123784,0.770992366,0
2.39547E-3,79.174252193,0.837885847,0.059239611,0.778625954,0
2.39848E-3,79.414100671,0.838257098,0.058355438,0.778625954,0
2.40723E-3,79.654823777,0.839328019,0.057471264,0.778625954,0
2.41281E-3,79.896104321,0.840006862,0.056587091,0.778625954,0
2.4207E-3,80.138174702,0.840963809,0.055702918,0.786259542,0
2.42448E-3,80.380622544,0.841419108,0.054818744,0.786259542,0
2.42951E-3,80.623573135,0.842023507,0.053934571,0.786259542,0
2.4366E-3,80.867232977,0.842872247,0.053050398,0.786259542,0
2.47705E-3,81.114937841,0.847626372,0.052166225,0.786259542,0
2.49794E-3,81.364732331,0.850025688,0.051282051,0.786259542,0
2.49817E-3,81.614549675,0.850051718,0.050397878,0.786259542,0
2.52386E-3,81.86693575,0.85294894,0.049513705,0.79389313,0
2.52509E-3,82.119445202,0.853086675,0.048629531,0.801526718,0
2.54361E-3,82.373806591,0.855138725,0.047745358,0.801526718,0
2.58195E-3,82.632001408,0.859295759,0.046861185,0.809160305,0
2.59523E-3,82.89152408,0.860707713,0.045977011,0.809160305,0
2.61174E-3,83.152697798,0.862443582,0.045092838,0.809160305,0
2.62372E-3,83.41506958,0.863689639,0.044208665,0.809160305,0
2.63122E-3,83.678192069,0.864464658,0.043324492,0.809160305,0
2.636E-3,83.94179255,0.864955834,0.042440318,0.809160305,0
2.64947E-3,84.206739436,0.866329824,0.041556145,0.809160305,0
2.6748E-3,84.474218997,0.868876624,0.040671972,0.816793893,0
2.67645E-3,84.741864284,0.869041572,0.039787798,0.824427481,0
2.7159E-3,85.013454216,0.872907046,0.038903625,0.832061069,0
2.72538E-3,85.28599182,0.873818571,0.038019452,0.839694656,0
2.74072E-3,85.560064135,0.875280898,0.037135279,0.839694656,0
2.75081E-3,85.835144862,0.87623251,0.036251105,0.847328244,0
2.75799E-3,86.110944193,0.876906204,0.035366932,0.847328244,0
2.78413E-3,86.389357678,0.879326197,0.034482759,0.847328244,0
2.85008E-3,86.674365926,0.885221849,0.033598585,0.847328244,0
2.85526E-3,86.959891963,0.885672364,0.032714412,0.847328244,0
2.8827E-3,87.248161793,0.888030323,0.031830239,0.847328244,0
2.90758E-3,87.538919591,0.890126362,0.030946065,0.847328244,0
2.91455E-3,87.830374289,0.890706413,0.030061892,0.847328244,0
2.96647E-3,88.127021009,0.894932585,0.029177719,0.847328244,0
2.976E-3,88.424621204,0.895690738,0.028293546,0.847328244,0
3.00518E-3,88.72513888,0.897976754,0.027409372,0.854961832,0
3.05842E-3,89.030980531,0.902020043,0.026525199,0.86259542,0
3.07018E-3,89.337998262,0.902891382,0.025641026,0.86259542,0
3.07651E-3,89.645649271,0.903357353,0.024756852,0.870229008,0
3.14786E-3,89.960435638,0.908455594,0.023872679,0.870229008,0
3.2051E-3,90.280945875,0.912350227,0.022988506,0.877862595,0
3.24609E-3,90.605554857,0.915036871,0.022104332,0.885496183,0
3.28514E-3,90.934068363,0.917519581,0.021220159,0.885496183,0
3.30694E-3,91.264762816,0.91887463,0.020335986,0.893129771,0
3.33181E-3,91.597943714,0.920392352,0.019451813,0.900763359,0
3.33183E-3,91.931126541,0.920393518,0.018567639,0.900763359,0
3.44161E-3,92.275288037,0.926762466,0.017683466,0.900763359,0
3.47964E-3,92.623252264,0.928847551,0.016799293,0.900763359,0
3.48958E-3,92.972210456,0.929382699,0.015915119,0.908396947,0
3.5357E-3,93.325780241,0.931813388,0.015030946,0.916030534,0
3.61337E-3,93.687117591,0.93571988,0.014146773,0.923664122,0
3.6242E-3,94.049537794,0.936246396,0.013262599,0.93129771,0
3.63818E-3,94.413356033,0.936919793,0.012378426,0.938931298,0
3.68898E-3,94.782254213,0.939307337,0.011494253,0.946564885,0
3.70318E-3,95.152572481,0.939958459,0.01061008,0.954198473,0
3.70427E-3,95.522999048,0.940007828,0.009725906,0.954198473,0
3.78422E-3,95.901420622,0.943542465,0.008841733,0.954198473,0
3.83445E-3,96.284865708,0.94565606,0.00795756,0.954198473,0
3.92495E-3,96.677361022,0.94926617,0.007073386,0.961832061,0
4.07172E-3,97.084533378,0.954618034,0.006189213,0.961832061,0
4.27323E-3,97.51185589,0.961058281,0.00530504,0.969465649,0
4.84038E-3,97.995894365,0.974687832,0.004420866,0.977099237,0
4.8899E-3,98.484884137,0.975622073,0.003536693,0.984732824,0
4.99858E-3,98.984742381,0.977553659,0.00265252,0.984732824,0
5.04014E-3,99.488756267,0.978251086,0.001768347,0.984732824,0
5.11244E-3,100,0.979413199,0.000884173,0.992366412,0
5.11244E-3,100,0.979413199,0.000884173,1,0
