Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.41739E-4,16.832314436,0.40514291,0.391992551,0.121621622,0
8.44268E-4,17.001124756,0.406070627,0.390130354,0.121621622,0
8.61076E-4,17.258344736,0.41219925,0.387337058,0.121621622,0
8.66691E-4,17.517354446,0.414232203,0.384543762,0.121621622,0
8.83015E-4,17.781292309,0.420103467,0.381750466,0.121621622,0
8.94122E-4,18.047780841,0.424064373,0.378957169,0.121621622,0
9.0666E-4,18.317813124,0.428503349,0.376163873,0.121621622,0
9.15248E-4,18.500576812,0.431524074,0.374301676,0.121621622,0
9.23537E-4,18.776398197,0.434424367,0.37150838,0.121621622,0
9.38522E-4,19.055863128,0.439630533,0.368715084,0.135135135,0
9.43046E-4,19.338280508,0.441192603,0.365921788,0.148648649,0
9.4462E-4,19.527142151,0.441735194,0.36405959,0.148648649,0
9.62615E-4,19.812892499,0.447900203,0.361266294,0.148648649,0
9.72903E-4,20.007312235,0.45139408,0.359404097,0.148648649,0
9.88469E-4,20.301871088,0.456638584,0.356610801,0.148648649,0
1.00185E-3,20.502000386,0.461106681,0.354748603,0.148648649,0
1.01296E-3,20.805126208,0.46478745,0.351955307,0.148648649,0
1.02983E-3,21.010609155,0.47033235,0.35009311,0.162162162,0
1.03464E-3,21.320282387,0.471901298,0.347299814,0.175675676,0
1.04386E-3,21.528729953,0.474898362,0.345437616,0.175675676,0
1.0594E-3,21.845288503,0.479908913,0.34264432,0.175675676,0
1.07109E-3,22.059436375,0.483648114,0.340782123,0.175675676,0
1.07567E-3,22.274374282,0.485104181,0.338919926,0.189189189,0
1.08765E-3,22.599467582,0.48889905,0.336126629,0.189189189,0
1.09216E-3,22.817563246,0.490317804,0.334264432,0.189189189,0
1.09797E-3,23.036684879,0.492141576,0.332402235,0.202702703,0
1.11146E-3,23.258640741,0.496350802,0.330540037,0.202702703,0
1.1166E-3,23.592960376,0.497948355,0.327746741,0.202702703,0
1.12577E-3,23.817790869,0.500779804,0.325884544,0.22972973,0
1.13299E-3,24.04383062,0.503000378,0.324022346,0.22972973,0
1.13349E-3,24.270525981,0.503151688,0.322160149,0.22972973,0
1.13851E-3,24.611412958,0.504689956,0.319366853,0.22972973,0
1.14461E-3,24.839863369,0.506551437,0.317504655,0.22972973,0
1.15619E-3,25.069974074,0.510062846,0.315642458,0.22972973,0
1.16341E-3,25.302068583,0.51224076,0.313780261,0.243243243,0
1.17532E-3,25.537049338,0.515812743,0.311918063,0.243243243,0
1.18032E-3,25.772907332,0.517305415,0.310055866,0.243243243,0
1.19616E-3,26.011446975,0.522001378,0.308193669,0.243243243,0
1.21478E-3,26.253293082,0.527460504,0.306331471,0.243243243,0
1.23647E-3,26.500159409,0.533743993,0.304469274,0.243243243,0
1.24686E-3,26.873762754,0.536723799,0.301675978,0.243243243,0
1.24911E-3,27.123519932,0.537366328,0.29981378,0.243243243,0
1.25562E-3,27.374245758,0.539222594,0.297951583,0.256756757,0
1.25924E-3,27.500170174,0.540251326,0.297020484,0.256756757,0
1.28025E-3,27.75573441,0.546171409,0.295158287,0.256756757,0
1.28919E-3,28.012844713,0.548670262,0.293296089,0.256756757,0
1.29354E-3,28.271318442,0.549880242,0.291433892,0.27027027,0
1.29856E-3,28.530862444,0.551270608,0.289571695,0.27027027,0
1.31091E-3,28.79230089,0.554677818,0.287709497,0.27027027,0
1.33757E-3,29.05928849,0.561944016,0.2858473,0.27027027,0
1.34112E-3,29.327448792,0.562904062,0.283985102,0.27027027,0
