Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.92648E-3,80.362966893,0.881959689,0.045751634,0.76056338,0
2.93219E-3,80.656185785,0.882451041,0.044817927,0.76056338,0
2.97336E-3,80.953521897,0.885932138,0.04388422,0.774647887,0
2.99161E-3,81.252682773,0.887441816,0.042950514,0.774647887,0
3.01611E-3,81.554293702,0.889437438,0.042016807,0.788732394,0
3.10887E-3,81.865181021,0.896677916,0.0410831,0.788732394,0
3.11873E-3,82.177054504,0.897419198,0.040149393,0.788732394,0
3.15755E-3,82.49280953,0.900285589,0.039215686,0.788732394,0
3.16094E-3,82.808903237,0.900531862,0.038281979,0.788732394,0
3.19665E-3,83.128567848,0.90309173,0.037348273,0.802816901,0
3.19902E-3,83.448470118,0.903259742,0.036414566,0.816901408,0
3.21485E-3,83.769954719,0.904370969,0.035480859,0.816901408,0
3.24875E-3,84.094829885,0.906709278,0.034547152,0.816901408,0
3.25613E-3,84.420442457,0.907210212,0.033613445,0.830985915,0
3.32038E-3,84.752480394,0.911462817,0.032679739,0.830985915,0
3.34914E-3,85.087394732,0.913302857,0.031746032,0.845070423,0
3.34969E-3,85.422363621,0.913337381,0.030812325,0.85915493,0
3.37772E-3,85.760135762,0.915093127,0.029878618,0.85915493,0
3.41051E-3,86.101186279,0.917101381,0.028944911,0.85915493,0
3.5216E-3,86.453346332,0.923560197,0.028011204,0.873239437,0
3.58853E-3,86.812199543,0.927205944,0.027077498,0.887323944,0
3.61184E-3,87.173383891,0.928434451,0.026143791,0.887323944,0
3.6207E-3,87.535454257,0.928895924,0.025210084,0.887323944,0
3.65184E-3,87.900637989,0.930494019,0.024276377,0.887323944,0
3.69056E-3,88.269693493,0.932431388,0.02334267,0.901408451,0
3.70545E-3,88.640238535,0.933162261,0.022408964,0.915492958,0
3.89816E-3,89.030054112,0.941934799,0.021475257,0.915492958,0
3.94319E-3,89.424373491,0.943813158,0.02054155,0.915492958,0
3.97817E-3,89.822190246,0.945229762,0.019607843,0.915492958,0
4.02645E-3,90.224835569,0.947127054,0.018674136,0.915492958,0
4.1845E-3,90.643285279,0.952889399,0.01774043,0.915492958,0
4.36798E-3,91.0800832,0.958796181,0.016806723,0.915492958,0
4.39185E-3,91.51926811,0.959508072,0.015873016,0.929577465,0
4.54057E-3,91.973325465,0.96367474,0.014939309,0.929577465,0
4.57026E-3,92.430351479,0.964453628,0.014005602,0.929577465,0
4.60326E-3,92.890677902,0.965299969,0.013071895,0.943661972,0
4.62819E-3,93.353496988,0.965925793,0.012138189,0.943661972,0
4.64217E-3,93.817714194,0.966271859,0.011204482,0.957746479,0
4.6928E-3,94.286993899,0.967495799,0.010270775,0.957746479,0
4.71847E-3,94.758841267,0.968099494,0.009337068,0.957746479,0
4.75266E-3,95.234106942,0.968885824,0.008403361,0.957746479,0
4.94492E-3,95.728598755,0.972960836,0.007469655,0.957746479,0
4.95888E-3,96.224486969,0.973235117,0.006535948,0.957746479,0
5.11915E-3,96.736401561,0.976190703,0.005602241,0.957746479,0
5.63839E-3,97.300240827,0.983703428,0.004668534,0.957746479,0
5.77462E-3,97.877702985,0.985246373,0.003734827,0.957746479,0
7.06558E-3,98.584261275,0.994251666,0.00280112,0.971830986,0
7.07761E-3,99.292022068,0.994301916,0.001867414,0.985915493,0
7.07978E-3,100,0.994310942,0.000933707,1,0
